target
123.247
88.962
48.702
146.02200000000005
69.128
127.926
80.082
129.386
229.492
181.021
84.23
200.832
75.77600000000002
74.475
30.288
86.985
47.447
30.292
162.339
60.982
105.94
162.046
69.17399999999999
68.467
86.35799999999998
57.492
142.256
32.355
90.023
114.558
52.007
125.629
121.366
179.48
49.455
284.64
90.5
200.832
192.815
300.62
55.396
44.756
31.003
87.86399999999998
70.626
117.54
26.32
122.432
74.475
133.972
85.007
65.982
164.197
76.149
87.738
105.512
139.056
183.803
192.673
74.663
156.792
166.523
118.688
184.565
183.36
186.606
150.75
116.775
171.12599999999995
138.365
33.501999999999995
285.976
48.982
65.09100000000001
129.319
86.944
59.12
63.304
110.792
32.074
27.004
138.168
126.775
133.779
41.187
150.624
58.43
44.643
115.57
52.919
234.304
97.236
138.03
101.671
50.481
124.265
68.408
127.361
164.013
55.145
88.50200000000002
79.58
232.71400000000003
49.999
75.94
162.666
147.528
139.746
68.157
112.131
97.512
71.69800000000002
271.207
109.872
81.877
100.839
182.849
120.005
132.164
70.626
92.634
107.11
26.862
42.283
28.139
174.054
239.365
78.85600000000002
129.639
109.328
35.187
123.595
188.056
122.432
89.287
44.35
65.229
63.848
144.4
137.19299999999998
25.946
60.50899999999999
99.562
61.726000000000006
152.19
84.977
115.679
25.276
63.304
155.98
127.901
120.748
106.901
99.37
65.985
231.333
226.25
80.919
64.668
122.759
78.032
200.832
25.889
167.33
129.332
128.875
146.858
69.10300000000001
189.954
79.669
146.24200000000005
104.299
67.99
100.709
61.923
119.579
183.092
166.00599999999997
187.567
92.35
40.062
83.60700000000001
114.751
126.922
129.704
55.22
153.888
86.023
110.792
137.55700000000002
74.475
49.764
115.269
141.043
23.472
83.052
138.775
214.89
50.94
30.864
102.428
23.434
55.041
109.466
65.77199999999999
60.417
94.14
94.492
91.337
110.813
67.764
183.75
62.655
56.262
68.484
24.897
82.383
68.413
104.265
121.615
37.233
178.657
113.449
203.342
66.191
120.574
258.99
70.89
70.479
187.818
200.004
82.454
122.432
173.218
121.503
91.349
75.312
30.501
75.689
182.004
79.956
48.44600000000001
64.563
94.558
99.621
279.659
85.475
99.077
75.061
72.304
184.004
65.898
41.112
103.512
27.46
144.892
209.213
60.877
179.27599999999995
123.709
89.855
124.767
91.546
165.209
240.617
177.25099999999995
161.502
137.988
167.36
255.224
84.19
66.743
56.87300000000001
118.826
51.32899999999999
94.353
113.512
137.654
165.477
74.14
95.395
115.813
104.6
91.885
154.808
34.915
183.075
62.06100000000001
150.415
59.036
122.717
67.777
59.597
119.858
83.889
248.195
60.463
113.805
54.999
39.539
142.097
120.366
77.571
90.374
79.161
79.301
72.316
26.247
106.818
80.668
70.5
52.677
161.084
111.294
97.629
306.018
48.953
134.47799999999998
70.279
149.829
182.468
58.379
97.069
193.301
67.613
22.744
195.811
202.84
37.614
37.53
83.262
127.809
200.832
195.18400000000003
111.838
179.30900000000003
118.24
148.695
140.20600000000002
84.22399999999998
37.981
63.848
116.817
51.393
200.832
59.831
191.041
192.46400000000003
26.564
189.954
187.569
122.432
112.131
156.691
84.43299999999998
82.228
29.404
168.755
154.102
49.78100000000001
78.785
55.915
220.497
38.2
180.247
189.117
206.69
70.137
76.735
107.027
24.869
66.669
44.978
161.921
64.434
145.993
140.959
114.709
168.127
238.697
197.276
57.024
195.101
45.773
55.396
125.102
133.779
212.648
102.139
159.829
127.11
68.208
82.006
62.049
106.692
82.17399999999998
122.432
83.931
77.015
212.547
38.284
176.983
117.989
117.529
273.05
215.894
52.718
179.912
248.906
80.249
59.93600000000001
117.549
133.679
180.537
27.294
194.138
78.91
186.259
56.317
26.485
70.664
28.053
103.345
130.039
32.313
176.24599999999995
95.199
100.918
71.128
118.324
118.897
58.87300000000001
42.364
125.507
27.288
54.3
126.311
205.1
63.68
214.781
60.078
99.86
81.672
73.362
92.257
123.612
60.96100000000001
34.518
188.916
58.831
159.749
104.182
271.165
186.774
120.75
182.004
34.263000000000005
129.366
191.347
200.832
147.27700000000004
62.927
59.455
90.027
116.491
71.132
64.266
54.124
68.408
50.935
62.559
53.359
137.833
123.386
141.67
112.395
66.383
65.689
37.116
83.115
31.045
83.59200000000001
102.968
59.81
66.053
180.92
61.5
73.249
27.777
95.312
50.417
49.467
37.656
53.718
74.279
305.72
50.0
83.68
165.111
82.863
56.777
116.232
141.41899999999995
61.881
92.705
95.814
68.91
311.206
74.475
216.315
72.438
103.47
71.128
56.87300000000001
25.406
79.831
124.6
77.53
105.26
74.475
97.088
107.654
194.713
55.271
60.973
192.046
58.44
94.977
169.468
140.582
115.445
182.59
35.334
85.234
181.033
150.624
177.03
86.186
104.851
58.409
25.606
125.194
147.27700000000004
110.709
66.969
136.608
99.971
52.007
114.223
39.832
213.325
152.465
52.028
71.881
112.922
155.957
63.555
49.022
123.336
44.062
64.643
66.48
117.068
159.317
109.294
73.304
120.625
49.597
69.572
200.706
34.613
62.195
98.165
86.471
108.617
55.187
68.492
183.862
99.483
331.32
129.606
325.18
55.06100000000001
78.555
69.915
125.725
63.952
61.71
58.003
115.562
43.304
200.832
90.344
152.175
269.868
110.75
195.008
133.762
171.502
122.432
53.848
65.01899999999999
93.45
194.914
27.643
73.10300000000002
105.437
112.508
203.154
26.868
48.953
56.191
110.458
61.024
102.734
55.68899999999999
103.931
133.30200000000002
83.052
65.243
62.467
63.99800000000001
44.948
55.153
306.7290000000001
148.44799999999995
76.902
122.539
128.252
59.162
34.139
180.916
53.342
62.676
119.148
103.01
153.42700000000005
75.262
49.078
64.308
106.516
146.14700000000005
144.428
245.55900000000003
132.29
88.554
109.788
315.85
69.16199999999999
317.607
72.396
92.864
199.61900000000003
67.697
91.416
49.591
178.645
66.032
115.399
110.458
58.053
100.601
63.677
88.641
48.534
225.004
57.363
122.432
102.533
117.738
75.814
36.987
48.723
93.847
86.023
137.988
65.01899999999999
122.432
46.066
148.114
179.477
38.535
213.384
29.497
150.457
66.874
71.128
142.214
101.211
181.67
39.648
123.888
105.688
133.888
62.802
214.765
109.855
64.434
69.354
84.77600000000002
91.964
19.849
53.668
85.70100000000002
143.511
210.037
50.50100000000001
88.964
192.38
84.182
62.791
68.945
92.534
69.842
76.484
126.224
120.34
125.825
76.735
25.387
150.624
189.209
66.316
54.488
160.247
141.754
95.395
179.201
111.062
69.145
34.275
94.433
59.538
87.354
60.208
28.033
37.604
32.406
104.516
150.95
125.436
63.545
86.4
50.618
220.19
124.516
62.911
157.221
105.493
164.155
182.841
216.982
47.262
93.113
125.947
27.72300000000001
109.621
127.973
187.025
123.595
122.089
42.073
69.425
93.22
279.491
40.556
29.279
87.441
220.078
186.368
61.003
113.186
199.995
157.887
72.383
120.424
35.064
120.135
97.445
129.69899999999998
57.128
96.148
41.673
29.573
74.475
64.35
99.286
124.348
62.63399999999999
98.625
36.192
164.30599999999995
47.624
159.494
48.455
81.04
124.064
64.266
64.388
133.779
26.751
119.788
124.872
133.009
138.716
66.708
299.5540000000001
82.46700000000001
123.595
68.157
73.139
101.73
57.409
53.879
129.737
150.938
134.725
83.30799999999998
314.051
51.999
80.835
94.558
114.746
86.51700000000002
67.195
27.516
33.46
98.659
38.359
324.103
98.144
77.278
27.719
26.485
31.045
95.855
123.972
59.505
71.128
190.79
166.23
78.73100000000002
99.533
110.876
68.618
87.789
66.865
200.832
72.85600000000002
116.771
226.313
72.592
158.49
97.696
158.959
111.003
52.38399999999999
28.966
99.923
27.916
100.061
34.518
104.47
184.18
90.165
63.593
59.983
269.72900000000004
89.178
199.033
39.026
221.752
67.86399999999999
86.48299999999998
43.095
90.211
86.023
61.17
129.526
27.957
77.488
65.321
122.662
26.064
273.006
44.238
35.765
106.023
96.353
90.015
92.048
106.399
80.391
53.095
81.37899999999998
66.82600000000001
64.358
254.868
59.20399999999999
129.692
40.44300000000001
102.006
92.705
177.36
267.888
154.975
79.668
160.733
121.043
48.953
46.803
170.03799999999995
55.38399999999999
66.65100000000001
71.37899999999998
117.529
82.257
326.3520000000001
77.278
95.73
164.808
116.784
152.716
84.161
59.103
149.704
63.898
108.918
106.064
98.801
75.396
95.019
161.293
82.46700000000001
224.262
118.826
64.706
57.153
99.717
74.475
129.704
189.978
43.43
185.939
59.12
38.953
264.805
94.558
63.69600000000001
336.969
100.416
249.283
176.188
26.853
116.533
150.624
145.25
79.37
109.328
206.188
236.906
113.763
25.92
101.705
66.509
43.627
173.887
66.777
101.512
84.425
48.095
149.034
92.844
69.486
117.152
85.772
116.022
83.713
146.356
142.628
133.428
67.53
97.152
39.832
153.946
32.195
62.007
320.913
91.588
61.714
166.021
69.885
109.997
112.131
97.404
208.915
186.111
92.257
59.078
149.369
25.23
29.814
106.357
117.512
303.675
60.181
192.845
117.231
72.634
81.638
198.485
105.018
118.951
32.677
37.782
83.412
117.591
183.678
149.787
36.175
139.947
24.802
26.61
26.836
78.321
102.717
92.939
62.08600000000001
55.94
92.943
334.302
48.911
87.086
114.642
77.278
143.553
32.217
95.019
79.119
154.808
48.66
74.977
31.895
123.428
99.788
82.902
62.588
83.68
95.981
89.34100000000002
103.956
182.625
133.779
134.306
39.97
172.52700000000004
161.753
58.605
120.34
52.718
111.169
93.0
51.128
113.094
76.191
28.527
227.877
123.595
37.762
69.781
92.621
56.777
156.673
72.221
66.149
150.708
105.228
94.893
83.052
135.938
79.21600000000002
71.128
127.445
83.889
123.846
314.741
68.325
25.313
68.028
80.49600000000002
139.91299999999998
112.131
334.825
136.44
48.534
301.081
166.112
25.238000000000003
108.889
80.333
106.131
63.898
180.548
168.49
49.944
134.306
114.558
84.475
104.558
68.241
137.915
68.994
239.911
101.42
169.47299999999996
117.487
164.808
140.33100000000002
182.745
123.846
26.346
80.835
114.558
36.466
175.017
247.442
155.394
71.128
142.674
66.111
210.037
185.895
72.634
66.59
35.187
75.64699999999998
28.588
77.446
36.815
62.802
217.15
43.29600000000001
81.337
58.601000000000006
223.426
34.84
121.592
37.656
88.89299999999999
64.852
115.813
70.135
87.069
119.118
48.11600000000001
52.20399999999999
37.656
123.595
50.375
85.697
71.128
177.653
76.664
70.919
54.099
55.56399999999999
110.667
83.994
89.29899999999998
100.868
54.26600000000001
30.367
48.702
207.169
35.51
84.182
138.909
36.208
86.366
154.306
199.995
64.554
68.575
120.708
32.724000000000004
100.751
186.526
78.92699999999998
193.437
123.846
61.756
105.855
123.595
118.826
25.935
147.114
64.89399999999999
184.539
52.38399999999999
181.665
91.291
28.971
97.445
131.58700000000002
98.726
55.22
107.654
86.814
163.762
51.882
83.68
54.978
60.752
91.63
42.468
96.943
106.671
73.764
83.92299999999999
162.465
48.369
48.953
34.853
168.40599999999995
95.872
167.97400000000005
218.656
68.145
32.716
155.812
120.667
109.202
29.665
61.756
202.238
95.563
125.311
31.221
51.965
86.944
30.583
145.436
193.51
88.069
312.21
85.22399999999998
34.811
81.797
120.34
142.256
150.624
78.215
61.425
30.454
66.551
30.003
31.943
83.68
79.416
48.727
49.883
116.357
55.471
174.238
180.749
168.31400000000005
51.651
26.945
72.73
58.803
145.812
82.73
302.88
38.535
55.174
53.723
104.073
150.624
171.088
127.621
99.788
186.606
131.319
83.542
122.173
84.67200000000003
26.843000000000004
217.568
127.653
100.578
111.169
74.339
92.19
77.298
30.382
74.475
111.671
92.253
28.405
216.899
119.579
71.756
85.01100000000002
165.352
76.048
102.508
182.263
177.456
209.74400000000003
51.087
74.475
39.765
29.372
165.856
62.969
47.698
149.787
210.1
122.926
138.072
109.489
162.987
147.235
155.60299999999995
65.166
150.624
193.719
39.269
138.072
107.654
32.426
79.626
58.62600000000001
58.367
87.86399999999998
91.816
75.714
74.475
95.054
64.434
83.46700000000001
122.432
51.714
95.265
196.648
51.923
54.518
190.154
27.23
55.262
25.997
89.81
98.291
71.128
76.086
92.55
56.074
64.199
140.499
174.68200000000004
235.35
91.755
47.614
82.21600000000002
122.608
102.048
86.023
68.743
104.6
294.805
82.84299999999998
101.256
170.87
58.11600000000001
82.209
65.689
207.526
152.30200000000005
55.969
271.904
39.204
36.317
47.112
69.28699999999999
191.56
67.45
313.382
66.431
141.733
75.32
81.755
72.53399999999998
220.078
26.246
123.595
70.191
246.856
51.882
47.078
43.81100000000001
144.43200000000004
25.393
141.91
124.792
117.721
146.741
74.475
27.489
112.048
71.128
71.923
160.344
77.57300000000002
148.741
66.86
127.326
119.696
68.848
77.22800000000002
76.244
75.312
160.247
85.839
60.459
98.239
135.143
63.764
105.198
35.229
200.832
70.354
314.532
100.816
82.958
57.907
172.847
158.57399999999996
98.157
128.072
44.852
60.434
199.163
69.203
86.274
127.194
121.88
296.395
92.717
86.944
77.278
73.722
226.605
48.283
24.928
98.408
136.984
89.684
90.918
60.96100000000001
82.257
81.182
59.848
178.828
72.023
44.32899999999999
158.57399999999996
145.85399999999996
158.157
328.904
131.815
101.253
51.877
54.34
81.206
56.233
101.968
252.881
100.583
57.32100000000001
89.115
214.49
152.047
122.432
67.208
98.081
128.86700000000002
46.108
183.129
37.545
152.582
76.21
95.855
176.356
91.404
50.41
46.38
194.974
157.151
200.832
218.405
149.16
63.68
187.82
155.356
146.963
106.106
93.931
66.459
78.65899999999998
71.76100000000002
133.779
142.256
99.496
115.06
63.306
66.791
45.50100000000001
49.761
103.638
68.358
84.152
28.798
48.953
88.70100000000002
124.683
62.471
94.558
79.245
141.503
79.161
177.77
200.832
52.48
70.694
91.839
170.498
59.496
39.957
70.04
188.615
26.299
155.185
74.475
158.57399999999996
150.164
188.615
200.832
94.558
26.347
129.047
144.55700000000004
28.66
263.341
109.077
193.385
51.262
134.306
109.537
72.634
114.642
109.455
37.868
211.921
251.207
140.786
203.489
163.942
24.895
73.295
87.236
73.429
79.49600000000002
123.595
140.415
200.832
102.09
133.135
150.415
117.947
188.38
120.248
155.344
78.65899999999998
36.846
63.806
86.609
61.547
183.176
32.736999999999995
82.977
192.46400000000003
74.475
93.491
58.63
295.809
167.56900000000005
239.99400000000003
78.65899999999998
123.595
31.589
26.945
88.01299999999998
83.094
73.402
38.284
110.583
78.65899999999998
35.857
84.81
37.907
173.03799999999995
60.32100000000001
88.851
166.013
142.967
87.09
123.595
133.779
136.88
108.073
116.859
48.242
133.553
127.8
67.86399999999999
46.806
101.504
74.475
